"","Word","Frequency"
"21680","dumortierite",8.41465001472951e-09
"21681","dump",4.07605646713497e-06
"21682","dumper",2.053174603594e-07
"21683","dumping",1.98080861346733e-06
"21684","dumpling",5.77244991010444e-07
"21685","dumpy",9.92928701738082e-08
"21686","dun",2.95354215517006e-06
"21687","dunal",1.29585610226834e-07
"21688","dunce",1.81756440318157e-07
"21689","dunch",2.18780900382967e-08
"21690","dunder",5.04879000883771e-08
"21691","dunderhead",6.73172001178361e-09
"21692","dune",9.16018800603454e-06
"21693","dung",1.46078324255704e-06
"21694","dungaree",3.02927400530262e-08
"21695","dungeon",4.93435076863738e-06
"21696","dunger",2.01951600353508e-08
"21697","dunghill",3.53415300618639e-08
"21698","dungy",4.0222027070407e-07
"21699","dunite",6.9000130120782e-08
"21700","dunk",1.48771012260418e-06
"21701","dunker",7.90977101384574e-08
"21702","dunlin",1.71658860300482e-07
"21703","dunnage",1.38000260241564e-07
"21704","dunne",2.91315183509936e-06
"21705","dunner",1.85122300324049e-08
"21706","dunnite",3.3658600058918e-09
"21707","dunnock",1.6829300029459e-07
"21708","dunny",6.05854801060525e-08
"21709","dunst",6.71489071175415e-07
"21710","dunstable",6.96733021219603e-07
"21711","dunt",6.73172001178361e-09
"21712","duny",1.00975800176754e-08
"21713","duo",1.69588856396859e-05
"21714","duodecane",3.3658600058918e-09
"21715","duodecillion",1.85122300324049e-08
"21716","duodecimal",2.25512620394751e-07
"21717","duodecimo",2.52439500441885e-08
"21718","duodenal",2.97878610521425e-07
"21719","duodenary",5.0487900088377e-09
"21720","duodenitis",6.73172001178361e-09
"21721","duodenojejunal",1.34634400235672e-08
"21722","duodenum",6.21001171087038e-07
"21723","duodrama",3.3658600058918e-09
"21724","duologue",1.00975800176754e-08
"21725","duopoly",4.20732500736475e-07
"21726","duotone",4.88049700854312e-08
"21727","dup",1.37327088240386e-06
"21728","dupe",2.92829820512587e-07
"21729","duper",1.59878350279861e-07
"21730","dupla",3.87073900677557e-08
"21731","duple",2.74317590480182e-07
"21732","duplet",1.17805100206213e-08
"21733","duplex",1.6644177729135e-06
"21734","duplicate",4.5354963579392e-06
"21735","duplication",1.85963765325522e-06
"21736","duplicative",5.38537600942689e-08
"21737","duplicator",1.09390450191484e-07
"21738","duplicature",3.3658600058918e-09
"21739","duplicity",2.86098100500803e-07
"21740","dupondius",8.5829430150241e-08
"21741","duppy",2.69268800471344e-08
"21742","dura",7.03464741231387e-07
"21743","durability",2.49073640435993e-06
"21744","durable",3.02254228529084e-06
"21745","durably",3.70244600648098e-08
"21746","durain",5.0487900088377e-09
"21747","dural",3.09659120542046e-07
"21748","durance",4.64488680813069e-07
"21749","durant",2.49915105437466e-06
"21750","duration",1.48434426259829e-05
"21751","durational",3.3658600058918e-08
"21752","durationless",6.73172001178361e-09
"21753","durative",4.37561800765934e-08
"21754","durbar",4.4765938078361e-07
"21755","dure",1.98585740347616e-07
"21756","durene",3.3658600058918e-09
"21757","duress",5.82293781019282e-07
"21758","durgan",1.6829300029459e-08
"21759","durian",2.57488290450723e-07
"21760","during",0.000800596729281413
"21761","durmast",6.73172001178361e-09
"21762","durn",1.6829300029459e-08
"21763","duro",3.83708040671666e-07
"21764","durometer",3.02927400530262e-08
"21765","durra",1.34634400235672e-08
"21766","durrie",1.6829300029459e-08
"21767","durry",1.51463700265131e-08
"21768","durst",6.61391491157739e-07
"21769","dush",2.35610200412426e-08
"21770","dusio",5.89025501031066e-08
"21771","dusk",2.74485883480477e-06
"21772","dusken",6.73172001178361e-09
"21773","dusky",9.22245641614354e-07
"21774","dust",1.56142245673321e-05
"21775","dustbin",2.74317590480182e-07
"21776","dustbox",3.3658600058918e-09
"21777","duster",7.21976971263792e-07
"21778","dustfall",6.73172001178361e-09
"21779","dusting",2.74317590480182e-07
"21780","dustless",1.00975800176754e-08
"21781","dustman",7.06830601237279e-08
"21782","dustpan",2.86098100500803e-08
"21783","dustuck",3.3658600058918e-09
"21784","dusty",3.63849466636904e-06
"21785","dutch",9.45133489654418e-05
"21786","dutiable",2.86098100500803e-08
"21787","dutiful",2.92829820512587e-07
"21788","dutifully",2.17097970380021e-07
"21789","dutifulness",8.41465001472951e-09
"21790","dutra",2.47390710433048e-07
"21791","duty",3.2850793657504e-05
"21792","duumvir",1.00975800176754e-08
"21793","duumvirate",3.87073900677557e-08
"21794","duvet",1.04341660182646e-07
"21795","dux",8.5829430150241e-07
"21796","duyker",3.53415300618639e-08
"21797","dvaita",3.04610330533208e-07
"21798","dvandva",1.6829300029459e-08
"21799","dwale",3.3658600058918e-09
"21800","dwang",3.3658600058918e-09
"21801","dwarf",1.36149037238323e-05
"21802","dwarfish",9.59270101679164e-08
"21803","dwarfism",7.9266003138752e-07
"21804","dwell",1.81419854317568e-06
"21805","dwelled",2.17097970380021e-07
"21806","dweller",4.62805750810123e-07
"21807","dwelling",3.83539747671371e-06
"21808","dwelt",8.97001691570166e-07
"21809","dwindle",3.61829950633369e-07
"21810","dwine",5.0487900088377e-09
"21811","dyad",2.35610200412426e-07
"21812","dyadic",3.97171480695233e-07
"21813","dyarchy",2.69268800471344e-08
"21814","dyce",1.80073510315211e-07
"21815","dye",5.02691191879941e-06
"21816","dyehouse",3.3658600058918e-09
"21817","dyeing",7.08513531240225e-07
"21818","dyer",3.14034738549705e-06
"21819","dyestuff",2.86098100500803e-08
"21820","dyewood",8.41465001472951e-09
"21821","dying",1.49208574061184e-05
"21822","dyke",4.46313036781253e-06
"21823","dyker",2.84415170497857e-07
"21824","dynameter",5.0487900088377e-09
"21825","dynametric",3.3658600058918e-09
"21826","dynamic",2.03870140556867e-05
"21827","dynamical",2.75832227482833e-06
"21828","dynamically",1.95724759342608e-06
"21829","dynamics",1.59928838179949e-05
"21830","dynamis",7.74147801355115e-08
"21831","dynamism",4.22415430739421e-07
"21832","dynamist",1.17805100206213e-08
"21833","dynamite",3.58632383627772e-06
"21834","dynamiter",2.01951600353508e-08
"21835","dynamiting",4.20732500736475e-08
"21836","dynamization",1.6829300029459e-08
"21837","dynamize",3.3658600058918e-09
"21838","dynamo",4.4362034877654e-06
"21839","dynamoelectric",3.3658600058918e-09
"21840","dynamometer",2.62537080459561e-07
"21841","dynamometry",3.3658600058918e-09
"21842","dynamophone",6.73172001178361e-09
"21843","dynamotor",1.17805100206213e-08
"21844","dynast",1.27902680223889e-07
"21845","dynastical",3.87073900677557e-08
"21846","dynastically",2.52439500441885e-08
"21847","dynasty",8.03666393606786e-05
"21848","dynatron",3.53415300618639e-08
"21849","dyne",3.70244600648098e-07
"21850","dysarthria",1.026587301797e-07
"21851","dysarthric",5.0487900088377e-09
"21852","dyschromatopsia",1.34634400235672e-08
"21853","dyscrasia",3.3658600058918e-08
"21854","dysenteric",5.0487900088377e-09
"21855","dysentery",8.93635831564274e-07
"21856","dysesthesia",1.17805100206213e-08
"21857","dysfunction",3.08985948540868e-06
"21858","dysgenesis",1.14439240200321e-07
"21859","dysgenetic",8.41465001472951e-09
"21860","dysgenic",2.86098100500803e-08
"21861","dysgenics",5.55366900972148e-08
"21862","dysgraphia",9.59270101679164e-08
"21863","dyskeratosis",2.52439500441885e-08
"21864","dyskinesia",4.07269060712908e-07
"21865","dyskinetic",1.34634400235672e-08
"21866","dyslexia",9.57587171676218e-07
"21867","dyslogy",3.3658600058918e-09
"21868","dysmenorrhea",1.9690281034467e-07
"21869","dysmetria",1.17805100206213e-08
"21870","dysmorphism",5.38537600942689e-08
"21871","dysmorphophobia",1.00975800176754e-08
"21872","dyspepsia",2.20463830385913e-07
"21873","dyspeptic",1.85122300324049e-08
"21874","dysphagia",2.84415170497857e-07
"21875","dysphasia",4.20732500736475e-08
"21876","dysphasic",3.3658600058918e-09
"21877","dysphonia",6.73172001178361e-08
"21878","dysphoria",2.22146760388859e-07
"21879","dysphoric",1.06024590185592e-07
"21880","dysphotic",5.0487900088377e-09
"21881","dysphrenia",1.00975800176754e-08
"21882","dysplasia",1.55166146271612e-06
"21883","dysplastic",1.14439240200321e-07
"21884","dyspnea",3.23122560565613e-07
"21885","dyspneic",5.0487900088377e-09
"21886","dysprosia",1.99427205349089e-06
"21887","dysprosium",4.08951990715854e-07
"21888","dyssynergia",1.17805100206213e-08
"21889","dysteleological",5.0487900088377e-09
"21890","dysteleology",1.00975800176754e-08
"21891","dystocia",4.37561800765934e-08
"21892","dystrophia",1.17805100206213e-08
"21893","dystrophic",6.56342701148902e-08
"21894","dystrophy",1.19319737208864e-06
"21895","dysuria",7.23659901266738e-08
"21896","e",0.000927530041823604
"21897","ea",1.2349340361617e-05
"21898","each",0.000375734318317708
"21899","eager",4.65835024815426e-06
"21900","eagerly",1.25714871220059e-06
"21901","eagerness",4.08951990715854e-07
"21902","eagle",3.40473568895985e-05
"21903","eaglestone",2.35610200412426e-08
"21904","eaglet",1.32951470232726e-07
"21905","eaglewood",2.52439500441885e-08
"21906","eagre",5.0487900088377e-09
"21907","ean",6.42879261125334e-07
"21908","ear",1.19403883709012e-05
"21909","earache",8.61660161508302e-07
"21910","eardrop",3.3658600058918e-09
"21911","eardrum",3.06293260536154e-07
"21912","eared",3.14707910550884e-07
"21913","earful",4.54391100795393e-08
"21914","earhole",8.41465001472951e-09
"21915","earing",1.6829300029459e-08
"21916","earl",0.000122586304344582
"21917","earldom",3.20766458561489e-06
"21918","earless",2.4234192042421e-07
"21919","earlet",3.3658600058918e-09
"21920","earlike",6.73172001178361e-09
"21921","earliness",1.34634400235672e-08
"21922","earlish",5.0487900088377e-09
"21923","early",0.000474278284640205
"21924","earmark",2.47390710433048e-07
"21925","earn",1.0141336197752e-05
"21926","earner",3.33220140583289e-07
"21927","earnest",3.35239656586824e-06
"21928","earnestly",4.32513010757097e-07
"21929","earnestness",2.01951600353508e-07
"21930","earning",1.07387763487978e-05
"21931","earnings",5.59069346978629e-06
"21932","earphone",8.41465001472951e-08
"21933","earpiece",1.58195420276915e-07
"21934","earplug",5.89025501031066e-08
"21935","earring",1.19656323209454e-06
"21936","earshot",2.17097970380021e-07
"21937","earsplitting",6.73172001178361e-09
"21938","earth",0.000124715210798309
"21939","earthborn",3.3658600058918e-08
"21940","earthed",9.59270101679164e-08
"21941","earthen",9.45806661655597e-07
"21942","earthenware",5.14976580901446e-07
"21943","earthfall",2.01951600353508e-08
"21944","earthfast",5.0487900088377e-09
"21945","earthian",3.87073900677557e-08
"21946","earthiness",2.86098100500803e-08
"21947","earthless",5.0487900088377e-09
"21948","earthlight",5.72196201001607e-08
"21949","earthlike",5.2170830091323e-08
"21950","earthling",2.18780900382967e-07
"21951","earthly",2.35946786413015e-06
"21952","earthmaker",3.3658600058918e-09
"21953","earthnut",6.73172001178361e-09
"21954","earthquake",1.93873536339368e-05
"21955","earthshine",8.07806401414033e-08
"21956","earthshock",4.88049700854312e-08
"21957","earthstar",3.02927400530262e-08
"21958","earthward",2.18780900382967e-08
"21959","earthwards",1.00975800176754e-08
"21960","earthwork",5.21708300913229e-07
"21961","earthworm",8.56611371499464e-07
"21962","earthy",5.73879131004553e-07
"21963","earwax",1.53146630268077e-07
"21964","earwig",2.3392727040948e-07
"21965","earwitness",8.41465001472951e-09
"21966","earworm",9.42440801649705e-08
"21967","ease",9.65160356689475e-06
"21968","easeful",1.34634400235672e-08
"21969","easel",2.7936638048902e-07
"21970","easement",5.20025370910284e-07
"21971","easer",5.0487900088377e-09
"21972","easier",1.76657162409231e-05
"21973","easiest",3.88083658679325e-06
"21974","easily",4.35643260562576e-05
"21975","easiness",4.03903200707016e-08
"21976","easing",7.75830731358061e-07
"21977","east",0.000395549136172393
"21978","eastbound",5.32310759931789e-06
"21979","easter",1.50807357563982e-05
"21980","easterling",2.03634530356454e-07
"21981","easterly",1.213392532124e-06
"21982","eastern",0.000216221163848487
"21983","easterner",5.04879000883771e-08
"21984","easternmost",2.00773549351446e-06
"21985","easting",8.53245511493572e-07
"21986","eastland",1.06024590185592e-06
"21987","eastmost",2.35610200412426e-08
"21988","eastward",3.91449518685217e-06
"21989","eastwardly",3.3658600058918e-08
"21990","easy",3.58632383627772e-05
"21991","easygoing",2.50756570438939e-07
"21992","eat",2.01076476751976e-05
"21993","eatable",1.34634400235672e-08
"21994","eaten",9.12652940597562e-06
"21995","eater",2.00605256351151e-06
"21996","eatery",2.59171220453669e-07
"21997","eating",1.54156388269845e-05
"21998","eats",2.96195680518479e-06
"21999","eave",5.04879000883771e-08
"22000","eaver",5.0487900088377e-09
"22001","eaves",5.67147410992769e-07
"22002","eavesdrop",1.69975930297536e-07
"22003","eavesdropper",1.14439240200321e-07
"22004","eavesdropping",5.4190346094858e-07
"22005","ebb",1.58700299277799e-06
"22006","eboe",3.3658600058918e-09
"22007","ebon",3.29854280577397e-07
"22008","ebonite",5.04879000883771e-08
"22009","ebony",1.92190606336422e-06
"22010","ebracteate",8.41465001472951e-09
"22011","ebullience",1.34634400235672e-08
"22012","ebullient",8.75123601531869e-08
"22013","ebulliently",3.3658600058918e-09
"22014","ebulliometer",3.3658600058918e-09
"22015","ebullioscopic",5.0487900088377e-09
"22016","ebullition",7.40489201296197e-08
"22017","ebulus",5.0487900088377e-09
"22018","ecad",2.35610200412426e-08
"22019","ecarte",5.0487900088377e-09
"22020","eccentric",5.1144242789526e-06
"22021","eccentrical",3.3658600058918e-09
"22022","eccentrically",7.06830601237279e-08
"22023","eccentricity",4.10971506719389e-06
"22024","ecchymose",3.3658600058918e-09
"22025","ecchymosis",5.38537600942689e-08
"22026","ecclesia",1.05014832183824e-06
"22027","ecclesial",2.35610200412426e-07
"22028","ecclesiarch",1.17805100206213e-08
"22029","ecclesiarchy",2.35610200412426e-08
"22030","ecclesiastic",8.78489461537761e-07
"22031","ecclesiastical",9.54389604670621e-06
"22032","ecclesiastically",1.00975800176754e-07
"22033","ecclesiasticism",5.0487900088377e-09
"22034","ecclesiastics",2.08683320365292e-07
"22035","ecclesiological",8.75123601531869e-08
"22036","ecclesiologist",1.00975800176754e-08
"22037","ecclesiology",3.83708040671666e-07
"22038","ecdysiast",1.51463700265131e-08
"22039","ecdysis",2.38976060418318e-07
"22040","ecgonine",2.35610200412426e-08
"22041","eche",1.17805100206213e-08
"22042","echea",3.3658600058918e-09
"22043","echelon",1.29753903227129e-06
"22044","echidna",7.79196591363952e-07
"22045","echinococcus",1.12756310197375e-07
"22046","echinoderm",2.00268670350562e-07
"22047","echinoid",3.02927400530262e-08
"22048","echinus",3.3658600058918e-08
"22049","echo",1.07051177487389e-05
"22050","echoic",3.70244600648098e-08
"22051","echolalia",7.40489201296197e-08
"22052","echolalic",3.3658600058918e-09
"22053","echoless",3.3658600058918e-09
"22054","echopraxia",1.17805100206213e-08
"22055","eclair",8.75123601531869e-08
"22056","eclampsia",1.27902680223889e-07
"22057","eclamptic",1.17805100206213e-08
"22058","eclat",6.56342701148902e-08
"22059","eclectic",3.47693338608623e-06
"22060","eclectically",2.52439500441885e-08
"22061","eclecticism",5.25074160919121e-07
"22062","eclipse",9.88216497729833e-06
"22063","eclipsis",6.73172001178361e-08
"22064","ecliptic",1.91180848334654e-06
"22065","ecliptical",4.20732500736475e-08
"22066","eclogite",1.32951470232726e-07
"22067","eclogue",1.36317330238618e-07
"22068","eclosion",1.6829300029459e-08
"22069","ecole",1.73173497303133e-06
"22070","ecologic",1.58195420276915e-07
"22071","ecological",9.88721376730717e-06
"22072","ecologically",7.08513531240225e-07
"22073","ecologist",8.51562581490626e-07
"22074","ecology",1.7608496620823e-05
"22075","econometric",5.43586390951526e-07
"22076","econometrician",2.86098100500803e-08
"22077","econometrics",6.5297684114301e-07
"22078","economic",0.000125728334660082
"22079","economical",3.74956804656347e-06
"22080","economically",6.50957325139475e-06
"22081","economics",4.76084068533366e-05
"22082","economism",3.3658600058918e-08
"22083","economist",1.53617850668902e-05
"22084","economization",8.41465001472951e-09
"22085","economize",7.74147801355115e-08
"22086","economizer",1.6829300029459e-08
"22087","economy",8.26773022547233e-05
"22088","ecosystem",4.91247267859909e-06
"22089","ecotonal",3.3658600058918e-09
"22090","ecotone",5.89025501031066e-08
"22091","ecotype",7.23659901266738e-08
"22092","ecotypic",5.0487900088377e-09
"22093","ecphonesis",3.3658600058918e-09
"22094","ecphrasis",3.3658600058918e-09
"22095","ecru",7.90977101384574e-08
"22096","ecstasis",5.0487900088377e-09
"22097","ecstasy",3.03432279531146e-06
"22098","ecstatic",1.03668488181468e-06
"22099","ecstatica",3.3658600058918e-09
"22100","ecstatically",5.38537600942689e-08
"22101","ectasia",7.74147801355115e-08
